7.59060,1.40665,26.83025
1.77603,2.42216,17.38362
6.05012,7.24226,40.47455
6.03610,2.02825,25.37456
5.78624,3.07745,27.38538
9.08799,8.03500,49.39600
7.29996,1.44806,26.17954
6.37801,5.05131,34.67165
9.32561,7.89741,49.10692
4.74268,8.51624,41.73972
3.79849,4.73623,28.95224
6.99369,3.52887,31.49138
5.48062,6.98512,38.49968
9.58393,5.42145,42.24570
9.51488,4.40337,39.66360
5.72180,7.04727,39.11431
6.74008,7.26378,42.73328
1.53716,5.43034,26.43209
3.96000,3.96256,26.61927
5.83588,8.05852,42.64360
1.31502,3.64985,20.66061
1.98601,3.02418,20.53081
5.80456,9.39269,46.42251
2.58556,6.43522,31.58140
7.62265,6.75561,42.75311
9.03621,5.57901,42.20065
6.15940,1.91573,24.72414
3.76434,3.13498,23.83799
8.93992,7.52520,47.63800
5.40701,9.38068,46.00928
7.72885,9.16444,50.01168
3.13498,1.31693,17.65047
7.74432,6.53983,42.29221
6.59287,2.50350,27.33779
5.18463,7.73222,40.73161
2.56449,5.47140,28.21634
5.26673,5.93577,35.32342
7.85023,5.47331,38.81656
2.38127,8.90595,38.97653
7.89648,3.42940,32.88790
5.54966,6.18072,36.50096
4.01155,2.31429,22.05061
2.51733,5.37708,27.78849
5.70237,2.10675,25.13946
5.01451,6.27929,36.23519
1.91395,1.31573,14.92384
2.42867,9.49776,40.35688
1.16519,3.92170,21.20490
8.02545,4.41891,36.36919
2.96227,5.10351,28.19012
4.67340,2.19676,22.87600
2.65971,1.00807,15.01547
7.18799,4.15684,33.79592
3.15338,2.65202,21.65108
7.17377,5.17906,37.02055
3.40283,3.07002,22.70264
9.12843,5.57853,41.74865
7.82785,6.45452,41.93528
2.87424,7.68553,36.14618
2.30835,1.81334,17.46014
4.06506,7.28599,37.37550
6.17556,8.33684,44.32504
6.79750,2.66227,28.75469
1.35392,5.75570,26.87405
3.83226,2.62564,22.48052
5.41925,8.60585,43.87595
1.46887,4.75347,24.65990
3.37366,9.47536,42.47986
6.22582,7.35194,41.22249
9.58722,7.78844,49.39470
1.92625,8.16502,35.82991
5.46796,9.46498,46.80133
6.74117,3.42102,30.62216
7.06210,1.68169,26.09537
8.98405,6.76837,45.02996
8.03148,6.29059,41.93216
7.91409,8.26964,47.73078
2.71931,8.30319,37.70155
6.91920,2.67865,28.48282
4.13960,6.08416,33.46136
3.74430,7.21998,35.80945
9.13363,6.87777,45.74301
9.87585,1.64748,31.66002
8.85544,4.97884,39.23892
1.68474,3.76750,21.85968
8.29021,7.24826,45.34211
5.31130,8.44103,42.59382
9.38902,8.67126,51.39204
5.53526,4.34288,30.86143
2.93296,8.72797,38.97151
2.36011,6.80303,32.54470
7.73382,9.02166,49.36955
8.33426,1.96777,29.42463
4.56522,1.05069,19.14754
8.67953,5.82004,41.41774
5.18056,8.19567,42.42728
2.26071,6.34500,30.78337
6.16008,7.85491,42.93105
6.10680,3.23199,29.10015
7.41339,5.55102,38.70806
6.39019,6.99519,41.25058
4.64548,3.66278,26.95518
4.17911,6.86490,36.25649
2.50394,7.49045,34.32429
3.33390,6.30161,32.36692
5.94879,3.91445,31.12296
3.44226,9.52306,42.54536
7.70443,6.65798,42.54895
2.11886,3.45539,21.77267
8.60597,5.09036,39.43279
1.86137,7.59450,33.46078
4.84009,4.39782,29.79041
9.63548,9.00413,53.56049
6.32107,2.97439,29.06184
8.62373,6.59028,43.98321
7.48291,6.49883,40.97832
9.64637,4.50291,39.34108
1.91293,6.60639,30.30061
2.00656,8.10560,35.61358
2.02675,7.32346,33.49948
4.62602,8.65309,42.01153
7.25293,7.04724,43.05748
8.84756,6.05900,42.95791
8.10581,9.38890,51.36682
6.62569,9.08577,47.69684
6.03577,6.60054,38.63513
4.93335,2.73342,25.21541
1.46316,6.64854,30.33672
4.97739,1.14799,20.39605
9.78423,9.20622,53.73732
3.97182,6.02485,32.85215
2.93033,6.22432,31.44380
7.57905,8.45090,47.42984
3.51815,4.83866,28.29543
5.20982,9.62268,45.98104
4.44361,6.30182,34.32569
4.58818,1.10303,19.96735
6.76831,8.77527,47.10328
9.82515,4.94247,41.88920
2.71845,6.14833,31.31661
6.52883,9.30381,47.65795
9.52685,9.66883,55.09399
4.78946,2.79889,25.23974
9.76356,6.29652,45.25859
9.26705,6.80857,46.35872
8.87962,8.30345,49.71087
6.02604,9.06440,46.72890
9.34846,6.35014,44.67014
1.79230,1.13964,13.76115
6.25253,2.59700,27.53773
1.12066,6.89776,29.86780
7.35126,2.27032,28.61290
1.69092,9.19727,37.78766
8.32937,1.65045,28.90744
7.05003,1.41079,25.50089
2.80862,1.78784,18.42246
4.24005,4.16178,28.00384
1.35182,3.40705,20.23777
5.39097,1.83173,22.87832
8.93694,8.99885,51.77745
3.24254,3.64821,24.80265
8.22060,1.63160,28.21038
2.05278,4.37886,23.88392
6.07592,1.39289,23.27027
8.54786,6.78770,44.27787
5.17314,7.04268,38.41392
9.13695,3.26238,34.66930
7.44120,1.51198,26.46692
6.90105,1.46351,25.04448
2.68864,9.92272,42.61211
4.00706,5.07656,30.73827
3.68972,9.21318,41.65991
1.21084,8.24745,33.89944
6.50753,3.17009,29.15821
6.80972,4.79104,35.20955
2.70458,5.74325,29.84273
1.93348,2.45524,18.58925
8.10503,8.69621,48.84770
2.40888,7.99359,35.30262
7.61388,4.05450,34.20575
6.48709,9.90800,49.89535
3.49787,7.76003,36.82341
7.82765,4.90758,37.31248
8.59799,2.95266,32.86934
2.78437,6.91943,32.89093
1.95397,7.39050,33.33426
9.89982,1.04068,30.04941
7.66056,8.64900,48.46704
7.16003,1.57090,25.53636
5.97972,4.58305,33.02529
3.36416,1.79391,18.93635
6.91601,2.91554,29.69621
3.19992,5.81425,30.35927
6.05721,6.37029,38.68741
7.98359,4.19455,35.31185
4.08336,7.75944,38.80753
2.02651,4.08654,23.50099
6.00147,8.85201,45.09123
7.92941,8.67093,49.04829
3.94762,3.28004,24.45689
1.48281,6.10350,28.24714
4.24765,9.58074,44.37057
2.86271,4.41745,25.96654
8.30239,7.90786,47.52361
2.98937,8.77187,38.87777
3.27556,5.38401,29.21664
6.37855,4.36973,33.28720
9.33067,7.93899,49.75863
6.00881,5.00874,33.78189
7.65491,5.54399,39.32443
5.65168,6.78153,38.76532
3.88003,9.12087,41.90851
9.28401,9.56981,54.49806
6.01183,7.55380,41.64522
8.51138,2.19398,31.08058
4.02530,3.62904,25.70776
5.26654,5.08542,32.52429
6.91949,5.97327,39.24368
8.10785,8.61902,49.23526
5.27945,6.82072,37.92349
3.56463,1.49365,18.33065
7.98255,2.27492,29.77966
8.08997,8.28872,48.54494
4.83973,3.19511,26.52254
1.22465,4.03830,21.86136
7.48452,7.72644,45.61198
1.52082,8.56968,35.32606
9.93768,1.11875,29.99576
4.00891,2.73308,22.86672
3.19899,4.52223,26.63361
4.48977,5.47157,32.24461
9.81798,6.43768,45.52282
4.99903,2.63962,24.60696
2.69431,5.35257,28.49578
2.65920,7.32445,33.93942
7.15767,4.31924,34.24843
7.47875,5.12008,37.15584
9.42865,9.26138,54.01119
6.77532,9.79604,49.92472
6.63722,6.25619,39.03263
4.42109,7.85910,39.32314
6.63060,5.12508,35.94099
7.48038,7.18484,43.40663
1.40610,6.67099,29.85165
2.54810,7.59812,35.30994
9.12245,6.47026,44.49292
9.16780,5.10683,40.80826
5.45475,6.89601,38.41286
3.07004,6.37166,32.22889
